floors,layout,per_room_occ,responders,best_ms
18,T,2,3,35020.03770860247
18,T,2,5,33827.82922783827
18,T,2,7,33148.0110016172
18,T,2,9,32658.5964358795
18,T,3,1,42798.12817818866
18,T,3,2,39189.48951332432
18,T,3,3,35524.03770860247
18,T,3,5,34163.82922783827
18,T,3,7,33404.01100161719
18,T,3,9,32866.5964358795
18,T,4,1,44094.128178188665
18,T,4,2,40197.48951332431
18,T,4,3,36028.03770860247
18,T,4,5,34499.82922783827
18,T,4,7,33660.01100161719
18,T,4,9,33074.5964358795
18,T,5,1,45390.128178188665
18,T,5,2,41205.48951332431
18,T,5,3,36532.03770860247
18,T,5,5,34835.829227838265
18,T,5,7,33916.01100161719
18,T,5,9,33282.5964358795
18,T,6,1,46686.128178188665
18,T,6,2,42213.48951332431
18,T,6,3,37036.03770860247
18,T,6,5,35171.829227838265
18,T,6,7,34172.01100161719
18,T,6,9,33490.5964358795
18,T,7,1,47982.12817818867
18,T,7,2,43221.48951332432
18,T,7,3,37540.03770860247
18,T,7,5,35507.829227838265
18,T,7,7,34428.01100161719
18,T,7,9,33698.5964358795
18,T,8,1,49278.12817818867
18,T,8,2,44229.48951332432
18,T,8,3,38044.03770860247
18,T,8,5,35843.829227838265
18,T,8,7,34684.01100161719
18,T,8,9,33906.5964358795
18,T,9,1,50574.12817818867
18,T,9,2,45237.48951332432
18,T,9,3,38548.03770860247
18,T,9,5,36179.829227838265
18,T,9,7,34940.01100161719
18,T,9,9,34114.5964358795
18,T,10,1,51870.12817818867
18,T,10,2,46245.48951332432
18,T,10,3,39052.03770860247
18,T,10,5,36515.829227838265
18,T,10,7,35196.01100161719
18,T,10,9,34322.5964358795
