floors,layout,per_room_occ,responders,exit_combo_id,exit_combo,makespan_s,makespan_hms
1,T,2,2,0,LR,511.16420750110433,00:08:31
1,T,2,2,1,RL,511.16420750110433,00:08:31
1,T,2,3,0,LLR,373.16420750110444,00:06:13
1,T,2,3,1,RRL,511.16420750110433,00:08:31
1,T,2,3,2,LRL,373.16420750110444,00:06:13
1,T,2,3,3,RLR,511.16420750110433,00:08:31
1,T,2,4,0,LLRR,373.16420750110444,00:06:13
1,T,2,4,1,RRLL,373.16420750110444,00:06:13
1,T,2,4,2,LRLR,373.16420750110444,00:06:13
1,T,2,4,3,RLRL,373.16420750110444,00:06:13
1,T,2,5,0,LLLRR,314.884226227692,00:05:15
1,T,2,5,1,RRRLL,373.16420750110444,00:06:13
1,T,2,5,2,LRLRL,314.884226227692,00:05:15
1,T,2,5,3,RLRLR,373.16420750110444,00:06:13
1,T,2,6,0,LLLRRR,314.884226227692,00:05:15
1,T,2,6,1,RRRLLL,314.884226227692,00:05:15
1,T,2,6,2,LRLRLR,314.884226227692,00:05:15
1,T,2,6,3,RLRLRL,314.884226227692,00:05:15
1,T,2,7,0,LLLLRRR,273.054294125778,00:04:33
1,T,2,7,1,RRRRLLL,314.884226227692,00:05:15
1,T,2,7,2,LRLRLRL,273.054294125778,00:04:33
1,T,2,7,3,RLRLRLR,314.884226227692,00:05:15
1,T,2,8,0,LLLLRRRR,273.054294125778,00:04:33
1,T,2,8,1,RRRRLLLL,273.054294125778,00:04:33
1,T,2,8,2,LRLRLRLR,273.054294125778,00:04:33
1,T,2,8,3,RLRLRLRL,273.054294125778,00:04:33
1,T,2,9,0,LLLLLRRRR,259.0198696114837,00:04:19
1,T,2,9,1,RRRRRLLLL,273.054294125778,00:04:33
1,T,2,9,2,LRLRLRLRL,259.0198696114837,00:04:19
1,T,2,9,3,RLRLRLRLR,273.054294125778,00:04:33
1,T,2,10,0,LLLLLRRRRR,259.0198696114837,00:04:19
1,T,2,10,1,RRRRRLLLLL,259.0198696114837,00:04:19
1,T,2,10,2,LRLRLRLRLR,259.0198696114837,00:04:19
1,T,2,10,3,RLRLRLRLRL,259.0198696114837,00:04:19
1,T,3,1,0,L,721.5853813696289,00:12:02
1,T,3,1,1,R,721.5853813696289,00:12:02
1,T,3,2,0,LR,567.1642075011043,00:09:27
1,T,3,2,1,RL,567.1642075011043,00:09:27
1,T,3,3,0,LLR,405.16420750110444,00:06:45
1,T,3,3,1,RRL,567.1642075011043,00:09:27
1,T,3,3,2,LRL,405.16420750110444,00:06:45
1,T,3,3,3,RLR,567.1642075011043,00:09:27
1,T,3,4,0,LLRR,405.16420750110444,00:06:45
1,T,3,4,1,RRLL,405.16420750110444,00:06:45
1,T,3,4,2,LRLR,405.16420750110444,00:06:45
1,T,3,4,3,RLRL,405.16420750110444,00:06:45
1,T,3,5,0,LLLRR,338.884226227692,00:05:39
1,T,3,5,1,RRRLL,405.16420750110444,00:06:45
1,T,3,5,2,LRLRL,338.884226227692,00:05:39
1,T,3,5,3,RLRLR,405.16420750110444,00:06:45
1,T,3,6,0,LLLRRR,338.884226227692,00:05:39
1,T,3,6,1,RRRLLL,338.884226227692,00:05:39
1,T,3,6,2,LRLRLR,338.884226227692,00:05:39
1,T,3,6,3,RLRLRL,338.884226227692,00:05:39
1,T,3,7,0,LLLLRRR,289.054294125778,00:04:49
1,T,3,7,1,RRRRLLL,338.884226227692,00:05:39
1,T,3,7,2,LRLRLRL,289.054294125778,00:04:49
1,T,3,7,3,RLRLRLR,338.884226227692,00:05:39
1,T,3,8,0,LLLLRRRR,289.054294125778,00:04:49
1,T,3,8,1,RRRRLLLL,289.054294125778,00:04:49
1,T,3,8,2,LRLRLRLR,289.054294125778,00:04:49
1,T,3,8,3,RLRLRLRL,289.054294125778,00:04:49
1,T,3,9,0,LLLLLRRRR,275.0198696114837,00:04:35
1,T,3,9,1,RRRRRLLLL,289.054294125778,00:04:49
1,T,3,9,2,LRLRLRLRL,275.0198696114837,00:04:35
1,T,3,9,3,RLRLRLRLR,289.054294125778,00:04:49
1,T,3,10,0,LLLLLRRRRR,275.0198696114837,00:04:35
1,T,3,10,1,RRRRRLLLLL,275.0198696114837,00:04:35
1,T,3,10,2,LRLRLRLRLR,275.0198696114837,00:04:35
1,T,3,10,3,RLRLRLRLRL,275.0198696114837,00:04:35
1,T,4,1,0,L,793.585381369629,00:13:14
1,T,4,1,1,R,793.585381369629,00:13:14
1,T,4,2,0,LR,623.1642075011043,00:10:23
1,T,4,2,1,RL,623.1642075011043,00:10:23
1,T,4,3,0,LLR,437.16420750110444,00:07:17
1,T,4,3,1,RRL,623.1642075011043,00:10:23
1,T,4,3,2,LRL,437.16420750110444,00:07:17
1,T,4,3,3,RLR,623.1642075011043,00:10:23
1,T,4,4,0,LLRR,437.16420750110444,00:07:17
1,T,4,4,1,RRLL,437.16420750110444,00:07:17
1,T,4,4,2,LRLR,437.16420750110444,00:07:17
1,T,4,4,3,RLRL,437.16420750110444,00:07:17
1,T,4,5,0,LLLRR,362.884226227692,00:06:03
1,T,4,5,1,RRRLL,437.16420750110444,00:07:17
1,T,4,5,2,LRLRL,362.884226227692,00:06:03
1,T,4,5,3,RLRLR,437.16420750110444,00:07:17
1,T,4,6,0,LLLRRR,362.884226227692,00:06:03
1,T,4,6,1,RRRLLL,362.884226227692,00:06:03
1,T,4,6,2,LRLRLR,362.884226227692,00:06:03
1,T,4,6,3,RLRLRL,362.884226227692,00:06:03
1,T,4,7,0,LLLLRRR,305.054294125778,00:05:05
1,T,4,7,1,RRRRLLL,362.884226227692,00:06:03
1,T,4,7,2,LRLRLRL,305.054294125778,00:05:05
1,T,4,7,3,RLRLRLR,362.884226227692,00:06:03
1,T,4,8,0,LLLLRRRR,305.054294125778,00:05:05
1,T,4,8,1,RRRRLLLL,305.054294125778,00:05:05
1,T,4,8,2,LRLRLRLR,305.054294125778,00:05:05
1,T,4,8,3,RLRLRLRL,305.054294125778,00:05:05
1,T,4,9,0,LLLLLRRRR,291.0198696114837,00:04:51
1,T,4,9,1,RRRRRLLLL,305.054294125778,00:05:05
1,T,4,9,2,LRLRLRLRL,291.0198696114837,00:04:51
1,T,4,9,3,RLRLRLRLR,305.054294125778,00:05:05
1,T,4,10,0,LLLLLRRRRR,291.0198696114837,00:04:51
1,T,4,10,1,RRRRRLLLLL,291.0198696114837,00:04:51
1,T,4,10,2,LRLRLRLRLR,291.0198696114837,00:04:51
1,T,4,10,3,RLRLRLRLRL,291.0198696114837,00:04:51
1,T,5,1,0,L,865.585381369629,00:14:26
1,T,5,1,1,R,865.585381369629,00:14:26
1,T,5,2,0,LR,679.1642075011043,00:11:19
1,T,5,2,1,RL,679.1642075011043,00:11:19
1,T,5,3,0,LLR,469.16420750110444,00:07:49
1,T,5,3,1,RRL,679.1642075011043,00:11:19
1,T,5,3,2,LRL,469.16420750110444,00:07:49
1,T,5,3,3,RLR,679.1642075011043,00:11:19
1,T,5,4,0,LLRR,469.16420750110444,00:07:49
1,T,5,4,1,RRLL,469.16420750110444,00:07:49
1,T,5,4,2,LRLR,469.16420750110444,00:07:49
1,T,5,4,3,RLRL,469.16420750110444,00:07:49
1,T,5,5,0,LLLRR,386.884226227692,00:06:27
1,T,5,5,1,RRRLL,469.16420750110444,00:07:49
1,T,5,5,2,LRLRL,386.884226227692,00:06:27
1,T,5,5,3,RLRLR,469.16420750110444,00:07:49
1,T,5,6,0,LLLRRR,386.884226227692,00:06:27
1,T,5,6,1,RRRLLL,386.884226227692,00:06:27
1,T,5,6,2,LRLRLR,386.884226227692,00:06:27
1,T,5,6,3,RLRLRL,386.884226227692,00:06:27
1,T,5,7,0,LLLLRRR,321.0542941257779,00:05:21
1,T,5,7,1,RRRRLLL,386.884226227692,00:06:27
1,T,5,7,2,LRLRLRL,321.0542941257779,00:05:21
1,T,5,7,3,RLRLRLR,386.884226227692,00:06:27
1,T,5,8,0,LLLLRRRR,321.0542941257779,00:05:21
1,T,5,8,1,RRRRLLLL,321.0542941257779,00:05:21
1,T,5,8,2,LRLRLRLR,321.0542941257779,00:05:21
1,T,5,8,3,RLRLRLRL,321.0542941257779,00:05:21
1,T,5,9,0,LLLLLRRRR,307.0198696114837,00:05:07
1,T,5,9,1,RRRRRLLLL,321.0542941257779,00:05:21
1,T,5,9,2,LRLRLRLRL,307.0198696114837,00:05:07
1,T,5,9,3,RLRLRLRLR,321.0542941257779,00:05:21
1,T,5,10,0,LLLLLRRRRR,307.0198696114837,00:05:07
1,T,5,10,1,RRRRRLLLLL,307.0198696114837,00:05:07
1,T,5,10,2,LRLRLRLRLR,307.0198696114837,00:05:07
1,T,5,10,3,RLRLRLRLRL,307.0198696114837,00:05:07
1,T,6,1,0,L,937.585381369629,00:15:38
1,T,6,1,1,R,937.585381369629,00:15:38
1,T,6,2,0,LR,735.1642075011043,00:12:15
1,T,6,2,1,RL,735.1642075011043,00:12:15
1,T,6,3,0,LLR,501.16420750110444,00:08:21
1,T,6,3,1,RRL,735.1642075011043,00:12:15
1,T,6,3,2,LRL,501.16420750110444,00:08:21
1,T,6,3,3,RLR,735.1642075011043,00:12:15
1,T,6,4,0,LLRR,501.16420750110444,00:08:21
1,T,6,4,1,RRLL,501.16420750110444,00:08:21
1,T,6,4,2,LRLR,501.16420750110444,00:08:21
1,T,6,4,3,RLRL,501.16420750110444,00:08:21
1,T,6,5,0,LLLRR,410.884226227692,00:06:51
1,T,6,5,1,RRRLL,501.16420750110444,00:08:21
1,T,6,5,2,LRLRL,410.884226227692,00:06:51
1,T,6,5,3,RLRLR,501.16420750110444,00:08:21
1,T,6,6,0,LLLRRR,410.884226227692,00:06:51
1,T,6,6,1,RRRLLL,410.884226227692,00:06:51
1,T,6,6,2,LRLRLR,410.884226227692,00:06:51
1,T,6,6,3,RLRLRL,410.884226227692,00:06:51
1,T,6,7,0,LLLLRRR,337.0542941257779,00:05:37
1,T,6,7,1,RRRRLLL,410.884226227692,00:06:51
1,T,6,7,2,LRLRLRL,337.0542941257779,00:05:37
1,T,6,7,3,RLRLRLR,410.884226227692,00:06:51
1,T,6,8,0,LLLLRRRR,337.0542941257779,00:05:37
1,T,6,8,1,RRRRLLLL,337.0542941257779,00:05:37
1,T,6,8,2,LRLRLRLR,337.0542941257779,00:05:37
1,T,6,8,3,RLRLRLRL,337.0542941257779,00:05:37
1,T,6,9,0,LLLLLRRRR,323.0198696114837,00:05:23
1,T,6,9,1,RRRRRLLLL,337.0542941257779,00:05:37
1,T,6,9,2,LRLRLRLRL,323.0198696114837,00:05:23
1,T,6,9,3,RLRLRLRLR,337.0542941257779,00:05:37
1,T,6,10,0,LLLLLRRRRR,323.0198696114837,00:05:23
1,T,6,10,1,RRRRRLLLLL,323.0198696114837,00:05:23
1,T,6,10,2,LRLRLRLRLR,323.0198696114837,00:05:23
1,T,6,10,3,RLRLRLRLRL,323.0198696114837,00:05:23
1,T,7,1,0,L,1009.585381369629,00:16:50
1,T,7,1,1,R,1009.585381369629,00:16:50
1,T,7,2,0,LR,791.1642075011043,00:13:11
1,T,7,2,1,RL,791.1642075011043,00:13:11
1,T,7,3,0,LLR,533.1642075011044,00:08:53
1,T,7,3,1,RRL,791.1642075011043,00:13:11
1,T,7,3,2,LRL,533.1642075011044,00:08:53
1,T,7,3,3,RLR,791.1642075011043,00:13:11
1,T,7,4,0,LLRR,533.1642075011044,00:08:53
1,T,7,4,1,RRLL,533.1642075011044,00:08:53
1,T,7,4,2,LRLR,533.1642075011044,00:08:53
1,T,7,4,3,RLRL,533.1642075011044,00:08:53
1,T,7,5,0,LLLRR,434.884226227692,00:07:15
1,T,7,5,1,RRRLL,533.1642075011044,00:08:53
1,T,7,5,2,LRLRL,434.884226227692,00:07:15
1,T,7,5,3,RLRLR,533.1642075011044,00:08:53
1,T,7,6,0,LLLRRR,434.884226227692,00:07:15
1,T,7,6,1,RRRLLL,434.884226227692,00:07:15
1,T,7,6,2,LRLRLR,434.884226227692,00:07:15
1,T,7,6,3,RLRLRL,434.884226227692,00:07:15
1,T,7,7,0,LLLLRRR,353.0542941257779,00:05:53
1,T,7,7,1,RRRRLLL,434.884226227692,00:07:15
1,T,7,7,2,LRLRLRL,353.0542941257779,00:05:53
1,T,7,7,3,RLRLRLR,434.884226227692,00:07:15
1,T,7,8,0,LLLLRRRR,353.0542941257779,00:05:53
1,T,7,8,1,RRRRLLLL,353.0542941257779,00:05:53
1,T,7,8,2,LRLRLRLR,353.0542941257779,00:05:53
1,T,7,8,3,RLRLRLRL,353.0542941257779,00:05:53
1,T,7,9,0,LLLLLRRRR,339.0198696114837,00:05:39
1,T,7,9,1,RRRRRLLLL,353.0542941257779,00:05:53
1,T,7,9,2,LRLRLRLRL,339.0198696114837,00:05:39
1,T,7,9,3,RLRLRLRLR,353.0542941257779,00:05:53
1,T,7,10,0,LLLLLRRRRR,339.0198696114837,00:05:39
1,T,7,10,1,RRRRRLLLLL,339.0198696114837,00:05:39
1,T,7,10,2,LRLRLRLRLR,339.0198696114837,00:05:39
1,T,7,10,3,RLRLRLRLRL,339.0198696114837,00:05:39
1,T,8,1,0,L,1081.585381369629,00:18:02
1,T,8,1,1,R,1081.585381369629,00:18:02
1,T,8,2,0,LR,847.1642075011043,00:14:07
1,T,8,2,1,RL,847.1642075011043,00:14:07
1,T,8,3,0,LLR,565.1642075011043,00:09:25
1,T,8,3,1,RRL,847.1642075011043,00:14:07
1,T,8,3,2,LRL,565.1642075011043,00:09:25
1,T,8,3,3,RLR,847.1642075011043,00:14:07
1,T,8,4,0,LLRR,565.1642075011043,00:09:25
1,T,8,4,1,RRLL,565.1642075011043,00:09:25
1,T,8,4,2,LRLR,565.1642075011043,00:09:25
1,T,8,4,3,RLRL,565.1642075011043,00:09:25
1,T,8,5,0,LLLRR,458.884226227692,00:07:39
1,T,8,5,1,RRRLL,565.1642075011043,00:09:25
1,T,8,5,2,LRLRL,458.884226227692,00:07:39
1,T,8,5,3,RLRLR,565.1642075011043,00:09:25
1,T,8,6,0,LLLRRR,458.884226227692,00:07:39
1,T,8,6,1,RRRLLL,458.884226227692,00:07:39
1,T,8,6,2,LRLRLR,458.884226227692,00:07:39
1,T,8,6,3,RLRLRL,458.884226227692,00:07:39
1,T,8,7,0,LLLLRRR,369.0542941257779,00:06:09
1,T,8,7,1,RRRRLLL,458.884226227692,00:07:39
1,T,8,7,2,LRLRLRL,369.0542941257779,00:06:09
1,T,8,7,3,RLRLRLR,458.884226227692,00:07:39
1,T,8,8,0,LLLLRRRR,369.0542941257779,00:06:09
1,T,8,8,1,RRRRLLLL,369.0542941257779,00:06:09
1,T,8,8,2,LRLRLRLR,369.0542941257779,00:06:09
1,T,8,8,3,RLRLRLRL,369.0542941257779,00:06:09
1,T,8,9,0,LLLLLRRRR,355.0198696114837,00:05:55
1,T,8,9,1,RRRRRLLLL,369.0542941257779,00:06:09
1,T,8,9,2,LRLRLRLRL,355.0198696114837,00:05:55
1,T,8,9,3,RLRLRLRLR,369.0542941257779,00:06:09
1,T,8,10,0,LLLLLRRRRR,355.0198696114837,00:05:55
1,T,8,10,1,RRRRRLLLLL,355.0198696114837,00:05:55
1,T,8,10,2,LRLRLRLRLR,355.0198696114837,00:05:55
1,T,8,10,3,RLRLRLRLRL,355.0198696114837,00:05:55
1,T,9,1,0,L,1153.585381369629,00:19:14
1,T,9,1,1,R,1153.585381369629,00:19:14
1,T,9,2,0,LR,903.1642075011043,00:15:03
1,T,9,2,1,RL,903.1642075011043,00:15:03
1,T,9,3,0,LLR,597.1642075011043,00:09:57
1,T,9,3,1,RRL,903.1642075011043,00:15:03
1,T,9,3,2,LRL,597.1642075011043,00:09:57
1,T,9,3,3,RLR,903.1642075011043,00:15:03
1,T,9,4,0,LLRR,597.1642075011043,00:09:57
1,T,9,4,1,RRLL,597.1642075011043,00:09:57
1,T,9,4,2,LRLR,597.1642075011043,00:09:57
1,T,9,4,3,RLRL,597.1642075011043,00:09:57
1,T,9,5,0,LLLRR,482.884226227692,00:08:03
1,T,9,5,1,RRRLL,597.1642075011043,00:09:57
1,T,9,5,2,LRLRL,482.884226227692,00:08:03
1,T,9,5,3,RLRLR,597.1642075011043,00:09:57
1,T,9,6,0,LLLRRR,482.884226227692,00:08:03
1,T,9,6,1,RRRLLL,482.884226227692,00:08:03
1,T,9,6,2,LRLRLR,482.884226227692,00:08:03
1,T,9,6,3,RLRLRL,482.884226227692,00:08:03
1,T,9,7,0,LLLLRRR,385.0542941257779,00:06:25
1,T,9,7,1,RRRRLLL,482.884226227692,00:08:03
1,T,9,7,2,LRLRLRL,385.0542941257779,00:06:25
1,T,9,7,3,RLRLRLR,482.884226227692,00:08:03
1,T,9,8,0,LLLLRRRR,385.0542941257779,00:06:25
1,T,9,8,1,RRRRLLLL,385.0542941257779,00:06:25
1,T,9,8,2,LRLRLRLR,385.0542941257779,00:06:25
1,T,9,8,3,RLRLRLRL,385.0542941257779,00:06:25
1,T,9,9,0,LLLLLRRRR,371.0198696114837,00:06:11
1,T,9,9,1,RRRRRLLLL,385.0542941257779,00:06:25
1,T,9,9,2,LRLRLRLRL,371.0198696114837,00:06:11
1,T,9,9,3,RLRLRLRLR,385.0542941257779,00:06:25
1,T,9,10,0,LLLLLRRRRR,371.0198696114837,00:06:11
1,T,9,10,1,RRRRRLLLLL,371.0198696114837,00:06:11
1,T,9,10,2,LRLRLRLRLR,371.0198696114837,00:06:11
1,T,9,10,3,RLRLRLRLRL,371.0198696114837,00:06:11
1,T,10,1,0,L,1225.585381369629,00:20:26
1,T,10,1,1,R,1225.585381369629,00:20:26
1,T,10,2,0,LR,959.1642075011044,00:15:59
1,T,10,2,1,RL,959.1642075011044,00:15:59
1,T,10,3,0,LLR,629.1642075011043,00:10:29
1,T,10,3,1,RRL,959.1642075011044,00:15:59
1,T,10,3,2,LRL,629.1642075011043,00:10:29
1,T,10,3,3,RLR,959.1642075011044,00:15:59
1,T,10,4,0,LLRR,629.1642075011043,00:10:29
1,T,10,4,1,RRLL,629.1642075011043,00:10:29
1,T,10,4,2,LRLR,629.1642075011043,00:10:29
1,T,10,4,3,RLRL,629.1642075011043,00:10:29
1,T,10,5,0,LLLRR,506.884226227692,00:08:27
1,T,10,5,1,RRRLL,629.1642075011043,00:10:29
1,T,10,5,2,LRLRL,506.884226227692,00:08:27
1,T,10,5,3,RLRLR,629.1642075011043,00:10:29
1,T,10,6,0,LLLRRR,506.884226227692,00:08:27
1,T,10,6,1,RRRLLL,506.884226227692,00:08:27
1,T,10,6,2,LRLRLR,506.884226227692,00:08:27
1,T,10,6,3,RLRLRL,506.884226227692,00:08:27
1,T,10,7,0,LLLLRRR,401.0542941257779,00:06:41
1,T,10,7,1,RRRRLLL,506.884226227692,00:08:27
1,T,10,7,2,LRLRLRL,401.0542941257779,00:06:41
1,T,10,7,3,RLRLRLR,506.884226227692,00:08:27
1,T,10,8,0,LLLLRRRR,401.0542941257779,00:06:41
1,T,10,8,1,RRRRLLLL,401.0542941257779,00:06:41
1,T,10,8,2,LRLRLRLR,401.0542941257779,00:06:41
1,T,10,8,3,RLRLRLRL,401.0542941257779,00:06:41
1,T,10,9,0,LLLLLRRRR,387.0198696114837,00:06:27
1,T,10,9,1,RRRRRLLLL,401.0542941257779,00:06:41
1,T,10,9,2,LRLRLRLRL,387.0198696114837,00:06:27
1,T,10,9,3,RLRLRLRLR,401.0542941257779,00:06:41
1,T,10,10,0,LLLLLRRRRR,387.0198696114837,00:06:27
1,T,10,10,1,RRRRRLLLLL,387.0198696114837,00:06:27
1,T,10,10,2,LRLRLRLRLR,387.0198696114837,00:06:27
1,T,10,10,3,RLRLRLRLRL,387.0198696114837,00:06:27
1,L,1,1,0,L,589.2533832709005,00:09:49
1,L,1,1,1,R,589.2533832709003,00:09:49
1,L,1,2,0,LR,476.2933583021169,00:07:56
1,L,1,2,1,RL,476.2933583021169,00:07:56
1,L,1,3,0,LLR,352.0,00:05:52
1,L,1,3,1,RRL,476.2933583021169,00:07:56
1,L,1,3,2,LRL,352.0,00:05:52
1,L,1,3,3,RLR,476.2933583021169,00:07:56
1,L,1,4,0,LLRR,352.0,00:05:52
1,L,1,4,1,RRLL,352.0,00:05:52
1,L,1,4,2,LRLR,352.0,00:05:52
1,L,1,4,3,RLRL,352.0,00:05:52
1,L,1,5,0,LLLRR,275.2899020449196,00:04:35
1,L,1,5,1,RRRLL,352.0,00:05:52
1,L,1,5,2,LRLRL,275.2899020449196,00:04:35
1,L,1,5,3,RLRLR,352.0,00:05:52
1,L,1,6,0,LLLRRR,275.2899020449196,00:04:35
1,L,1,6,1,RRRLLL,275.2899020449196,00:04:35
1,L,1,6,2,LRLRLR,275.2899020449196,00:04:35
1,L,1,6,3,RLRLRL,275.2899020449196,00:04:35
1,L,1,7,0,LLLLRRR,217.40735033951987,00:03:37
1,L,1,7,1,RRRRLLL,275.2899020449196,00:04:35
1,L,1,7,2,LRLRLRL,217.40735033951987,00:03:37
1,L,1,7,3,RLRLRLR,275.2899020449196,00:04:35
1,L,1,8,0,LLLLRRRR,217.40735033951987,00:03:37
1,L,1,8,1,RRRRLLLL,217.40735033951987,00:03:37
1,L,1,8,2,LRLRLRLR,217.40735033951987,00:03:37
1,L,1,8,3,RLRLRLRL,217.40735033951987,00:03:37
1,L,1,9,0,LLLLLRRRR,202.20071063867167,00:03:22
1,L,1,9,1,RRRRRLLLL,217.40735033951987,00:03:37
1,L,1,9,2,LRLRLRLRL,202.20071063867167,00:03:22
1,L,1,9,3,RLRLRLRLR,217.40735033951987,00:03:37
1,L,1,10,0,LLLLLRRRRR,202.20071063867167,00:03:22
1,L,1,10,1,RRRRRLLLLL,202.20071063867167,00:03:22
1,L,1,10,2,LRLRLRLRLR,202.20071063867167,00:03:22
1,L,1,10,3,RLRLRLRLRL,202.20071063867167,00:03:22
1,L,2,1,0,L,661.2533832709004,00:11:01
1,L,2,1,1,R,661.2533832709004,00:11:01
1,L,2,2,0,LR,532.2933583021169,00:08:52
1,L,2,2,1,RL,532.2933583021169,00:08:52
1,L,2,3,0,LLR,384.0,00:06:24
1,L,2,3,1,RRL,532.2933583021169,00:08:52
1,L,2,3,2,LRL,384.0,00:06:24
1,L,2,3,3,RLR,532.2933583021169,00:08:52
1,L,2,4,0,LLRR,384.0,00:06:24
1,L,2,4,1,RRLL,384.0,00:06:24
1,L,2,4,2,LRLR,384.0,00:06:24
1,L,2,4,3,RLRL,384.0,00:06:24
1,L,2,5,0,LLLRR,299.2899020449196,00:04:59
1,L,2,5,1,RRRLL,384.0,00:06:24
1,L,2,5,2,LRLRL,299.2899020449196,00:04:59
1,L,2,5,3,RLRLR,384.0,00:06:24
1,L,2,6,0,LLLRRR,299.2899020449196,00:04:59
1,L,2,6,1,RRRLLL,299.2899020449196,00:04:59
1,L,2,6,2,LRLRLR,299.2899020449196,00:04:59
1,L,2,6,3,RLRLRL,299.2899020449196,00:04:59
1,L,2,7,0,LLLLRRR,233.40735033951987,00:03:53
1,L,2,7,1,RRRRLLL,299.2899020449196,00:04:59
1,L,2,7,2,LRLRLRL,233.40735033951987,00:03:53
1,L,2,7,3,RLRLRLR,299.2899020449196,00:04:59
1,L,2,8,0,LLLLRRRR,233.40735033951987,00:03:53
1,L,2,8,1,RRRRLLLL,233.40735033951987,00:03:53
1,L,2,8,2,LRLRLRLR,233.40735033951987,00:03:53
1,L,2,8,3,RLRLRLRL,233.40735033951987,00:03:53
1,L,2,9,0,LLLLLRRRR,218.20071063867167,00:03:38
1,L,2,9,1,RRRRRLLLL,233.40735033951987,00:03:53
1,L,2,9,2,LRLRLRLRL,218.20071063867167,00:03:38
1,L,2,9,3,RLRLRLRLR,233.40735033951987,00:03:53
1,L,2,10,0,LLLLLRRRRR,218.20071063867167,00:03:38
1,L,2,10,1,RRRRRLLLLL,218.20071063867167,00:03:38
1,L,2,10,2,LRLRLRLRLR,218.20071063867167,00:03:38
1,L,2,10,3,RLRLRLRLRL,218.20071063867167,00:03:38
1,L,3,1,0,L,733.2533832709004,00:12:13
1,L,3,1,1,R,733.2533832709004,00:12:13
1,L,3,2,0,LR,588.2933583021169,00:09:48
1,L,3,2,1,RL,588.2933583021169,00:09:48
1,L,3,3,0,LLR,416.0,00:06:56
1,L,3,3,1,RRL,588.2933583021169,00:09:48
1,L,3,3,2,LRL,416.0,00:06:56
1,L,3,3,3,RLR,588.2933583021169,00:09:48
1,L,3,4,0,LLRR,416.0,00:06:56
1,L,3,4,1,RRLL,416.0,00:06:56
1,L,3,4,2,LRLR,416.0,00:06:56
1,L,3,4,3,RLRL,416.0,00:06:56
1,L,3,5,0,LLLRR,323.2899020449196,00:05:23
1,L,3,5,1,RRRLL,416.0,00:06:56
1,L,3,5,2,LRLRL,323.2899020449196,00:05:23
1,L,3,5,3,RLRLR,416.0,00:06:56
1,L,3,6,0,LLLRRR,323.2899020449196,00:05:23
1,L,3,6,1,RRRLLL,323.2899020449196,00:05:23
1,L,3,6,2,LRLRLR,323.2899020449196,00:05:23
1,L,3,6,3,RLRLRL,323.2899020449196,00:05:23
1,L,3,7,0,LLLLRRR,249.40735033951987,00:04:09
1,L,3,7,1,RRRRLLL,323.2899020449196,00:05:23
1,L,3,7,2,LRLRLRL,249.40735033951987,00:04:09
1,L,3,7,3,RLRLRLR,323.2899020449196,00:05:23
1,L,3,8,0,LLLLRRRR,249.40735033951987,00:04:09
1,L,3,8,1,RRRRLLLL,249.40735033951987,00:04:09
1,L,3,8,2,LRLRLRLR,249.40735033951987,00:04:09
1,L,3,8,3,RLRLRLRL,249.40735033951987,00:04:09
1,L,3,9,0,LLLLLRRRR,234.20071063867167,00:03:54
1,L,3,9,1,RRRRRLLLL,249.40735033951987,00:04:09
1,L,3,9,2,LRLRLRLRL,234.20071063867167,00:03:54
1,L,3,9,3,RLRLRLRLR,249.40735033951987,00:04:09
1,L,3,10,0,LLLLLRRRRR,234.20071063867167,00:03:54
1,L,3,10,1,RRRRRLLLLL,234.20071063867167,00:03:54
1,L,3,10,2,LRLRLRLRLR,234.20071063867167,00:03:54
1,L,3,10,3,RLRLRLRLRL,234.20071063867167,00:03:54
1,L,4,1,0,L,805.2533832709004,00:13:25
1,L,4,1,1,R,805.2533832709004,00:13:25
1,L,4,2,0,LR,644.2933583021169,00:10:44
1,L,4,2,1,RL,644.2933583021169,00:10:44
1,L,4,3,0,LLR,448.00000000000006,00:07:28
1,L,4,3,1,RRL,644.2933583021169,00:10:44
1,L,4,3,2,LRL,448.00000000000006,00:07:28
1,L,4,3,3,RLR,644.2933583021169,00:10:44
1,L,4,4,0,LLRR,448.00000000000006,00:07:28
1,L,4,4,1,RRLL,448.00000000000006,00:07:28
1,L,4,4,2,LRLR,448.00000000000006,00:07:28
1,L,4,4,3,RLRL,448.00000000000006,00:07:28
1,L,4,5,0,LLLRR,347.2899020449196,00:05:47
1,L,4,5,1,RRRLL,448.00000000000006,00:07:28
1,L,4,5,2,LRLRL,347.2899020449196,00:05:47
1,L,4,5,3,RLRLR,448.00000000000006,00:07:28
1,L,4,6,0,LLLRRR,347.2899020449196,00:05:47
1,L,4,6,1,RRRLLL,347.2899020449196,00:05:47
1,L,4,6,2,LRLRLR,347.2899020449196,00:05:47
1,L,4,6,3,RLRLRL,347.2899020449196,00:05:47
1,L,4,7,0,LLLLRRR,265.4073503395199,00:04:25
1,L,4,7,1,RRRRLLL,347.2899020449196,00:05:47
1,L,4,7,2,LRLRLRL,265.4073503395199,00:04:25
1,L,4,7,3,RLRLRLR,347.2899020449196,00:05:47
1,L,4,8,0,LLLLRRRR,265.4073503395199,00:04:25
1,L,4,8,1,RRRRLLLL,265.4073503395199,00:04:25
1,L,4,8,2,LRLRLRLR,265.4073503395199,00:04:25
1,L,4,8,3,RLRLRLRL,265.4073503395199,00:04:25
